id,nombre,precio,calificacion,stock
576,Producto_576,869.31,3.0,61
2260,Producto_2260,869.52,3.0,99
1181,Producto_1181,872.04,3.0,6
4749,Producto_4749,873.06,3.0,84
912,Producto_912,873.59,3.0,4
2746,Producto_2746,873.7,3.0,53
4833,Producto_4833,873.9,3.0,58
765,Producto_765,874.1,3.0,84
1840,Producto_1840,874.22,3.0,98
4280,Producto_4280,876.7,3.0,24
2131,Producto_2131,877.19,3.0,70
4843,Producto_4843,879.3,3.0,69
4029,Producto_4029,880.96,3.0,55
4697,Producto_4697,881.38,3.0,12
1996,Producto_1996,882.44,3.0,58
924,Producto_924,882.82,3.0,41
3533,Producto_3533,883.73,3.0,17
4202,Producto_4202,885.19,3.0,55
4642,Producto_4642,885.5,3.0,77
3283,Producto_3283,886.8,3.0,77
4325,Producto_4325,889.73,3.0,14
1260,Producto_1260,890.1,3.0,84
3259,Producto_3259,891.35,3.0,28
358,Producto_358,892.08,3.0,98
421,Producto_421,892.51,3.0,81
3559,Producto_3559,894.14,3.0,46
2881,Producto_2881,895.33,3.0,8
1703,Producto_1703,895.34,3.0,62
3299,Producto_3299,895.71,3.0,21
4339,Producto_4339,896.73,3.0,25
379,Producto_379,896.74,3.0,54
391,Producto_391,897.27,3.0,82
1886,Producto_1886,897.4,3.0,85
2974,Producto_2974,897.92,3.0,83
1755,Producto_1755,898.54,3.0,17
2455,Producto_2455,899.19,3.0,78
2978,Producto_2978,901.47,3.0,34
1710,Producto_1710,901.54,3.0,84
4163,Producto_4163,902.02,3.0,18
3445,Producto_3445,902.51,3.0,76
3636,Producto_3636,902.66,3.0,50
1766,Producto_1766,908.18,3.0,56
1541,Producto_1541,908.32,3.0,44
1274,Producto_1274,909.11,3.0,49
748,Producto_748,909.87,3.0,20
2448,Producto_2448,910.14,3.0,42
1830,Producto_1830,911.75,3.0,44
1894,Producto_1894,912.07,3.0,0
3120,Producto_3120,912.3,3.0,17
2094,Producto_2094,912.8,3.0,18
4924,Producto_4924,915.19,3.0,61
2530,Producto_2530,917.86,3.0,93
3768,Producto_3768,919.57,3.0,75
4575,Producto_4575,920.93,3.0,25
1934,Producto_1934,921.07,3.0,79
4999,Producto_4999,922.28,3.0,58
3176,Producto_3176,922.69,3.0,46
1393,Producto_1393,922.99,3.0,32
270,Producto_270,924.0,3.0,66
1454,Producto_1454,924.3,3.0,79
2699,Producto_2699,924.41,3.0,14
1164,Producto_1164,924.51,3.0,49
1629,Producto_1629,925.01,3.0,4
4890,Producto_4890,926.32,3.0,24
3716,Producto_3716,926.41,3.0,81
4915,Producto_4915,926.51,3.0,89
4412,Producto_4412,927.11,3.0,13
2257,Producto_2257,930.48,3.0,72
2383,Producto_2383,933.28,3.0,82
1062,Producto_1062,934.0,3.0,20
1436,Producto_1436,934.01,3.0,33
1485,Producto_1485,934.7,3.0,3
1145,Producto_1145,935.12,3.0,71
3588,Producto_3588,937.89,3.0,53
2831,Producto_2831,937.95,3.0,35
2306,Producto_2306,938.73,3.0,100
329,Producto_329,939.94,3.0,80
3990,Producto_3990,940.88,3.0,68
3161,Producto_3161,948.77,3.0,58
3810,Producto_3810,949.24,3.0,48
1217,Producto_1217,949.78,3.0,6
3856,Producto_3856,951.05,3.0,78
2363,Producto_2363,951.11,3.0,40
1401,Producto_1401,951.6,3.0,48
3022,Producto_3022,953.38,3.0,31
1050,Producto_1050,953.76,3.0,38
3206,Producto_3206,956.32,3.0,49
808,Producto_808,957.06,3.0,24
4426,Producto_4426,960.47,3.0,95
3175,Producto_3175,960.94,3.0,38
1853,Producto_1853,962.01,3.0,40
94,Producto_94,962.9,3.0,94
4606,Producto_4606,962.99,3.0,39
4255,Producto_4255,962.99,3.0,46
4511,Producto_4511,964.44,3.0,33
1517,Producto_1517,965.22,3.0,81
3820,Producto_3820,966.22,3.0,58
2188,Producto_2188,967.59,3.0,85
4903,Producto_4903,968.78,3.0,17
679,Producto_679,968.89,3.0,28
2983,Producto_2983,969.17,3.0,36
3006,Producto_3006,969.19,3.0,28
4164,Producto_4164,972.82,3.0,27
1198,Producto_1198,973.45,3.0,27
4857,Producto_4857,975.85,3.0,40
443,Producto_443,975.96,3.0,55
1658,Producto_1658,976.19,3.0,83
1489,Producto_1489,978.96,3.0,20
4428,Producto_4428,979.72,3.0,92
4172,Producto_4172,980.06,3.0,55
455,Producto_455,981.33,3.0,72
3710,Producto_3710,982.63,3.0,92
3594,Producto_3594,983.07,3.0,45
3924,Producto_3924,983.83,3.0,96
3007,Producto_3007,984.07,3.0,24
600,Producto_600,984.99,3.0,48
3828,Producto_3828,985.54,3.0,75
4873,Producto_4873,987.79,3.0,25
1218,Producto_1218,988.29,3.0,88
3456,Producto_3456,989.14,3.0,41
763,Producto_763,991.61,3.0,11
2390,Producto_2390,991.67,3.0,3
49,Producto_49,991.94,3.0,37
3849,Producto_3849,993.23,3.0,40
4733,Producto_4733,994.27,3.0,85
516,Producto_516,994.62,3.0,18
1692,Producto_1692,994.84,3.0,33
875,Producto_875,997.03,3.0,19
2370,Producto_2370,997.9,3.0,63
3799,Producto_3799,998.07,3.0,14
2535,Producto_2535,11.45,2.0,88
2706,Producto_2706,17.11,2.0,49
983,Producto_983,17.13,2.0,51
4698,Producto_4698,18.74,2.0,69
4880,Producto_4880,20.54,2.0,99
4207,Producto_4207,22.5,2.0,29
4036,Producto_4036,24.33,2.0,44
409,Producto_409,25.02,2.0,27
1864,Producto_1864,25.31,2.0,27
4574,Producto_4574,26.16,2.0,12
2192,Producto_2192,28.52,2.0,5
4343,Producto_4343,28.96,2.0,63
681,Producto_681,29.65,2.0,67
1825,Producto_1825,31.25,2.0,5
4879,Producto_4879,32.05,2.0,71
1646,Producto_1646,33.96,2.0,44
2789,Producto_2789,36.7,2.0,70
995,Producto_995,37.11,2.0,49
1233,Producto_1233,37.89,2.0,41
1608,Producto_1608,38.79,2.0,85
2800,Producto_2800,39.08,2.0,57
4264,Producto_4264,41.67,2.0,44
3834,Producto_3834,41.71,2.0,34
961,Producto_961,41.78,2.0,31
1912,Producto_1912,41.79,2.0,65
2181,Producto_2181,43.33,2.0,74
3063,Producto_3063,44.2,2.0,57
527,Producto_527,44.39,2.0,72
1743,Producto_1743,44.75,2.0,92
4027,Producto_4027,46.22,2.0,89
2317,Producto_2317,47.06,2.0,9
4006,Producto_4006,49.87,2.0,85
1908,Producto_1908,50.31,2.0,32
2865,Producto_2865,50.78,2.0,78
2780,Producto_2780,51.42,2.0,95
3277,Producto_3277,52.11,2.0,95
1664,Producto_1664,54.01,2.0,78
1748,Producto_1748,59.34,2.0,33
4508,Producto_4508,59.89,2.0,76
624,Producto_624,60.54,2.0,25
2103,Producto_2103,60.99,2.0,25
135,Producto_135,62.01,2.0,43
1681,Producto_1681,64.68,2.0,73
2765,Producto_2765,66.38,2.0,39
676,Producto_676,66.72,2.0,40
4166,Producto_4166,66.93,2.0,27
1955,Producto_1955,67.0,2.0,45
17,Producto_17,68.13,2.0,97
2526,Producto_2526,70.6,2.0,36
2640,Producto_2640,70.62,2.0,55
3749,Producto_3749,71.53,2.0,42
3930,Producto_3930,72.17,2.0,26
4710,Producto_4710,72.51,2.0,93
2467,Producto_2467,73.53,2.0,4
2268,Producto_2268,74.53,2.0,87
858,Producto_858,75.49,2.0,58
2700,Producto_2700,76.22,2.0,25
3606,Producto_3606,76.23,2.0,89
2677,Producto_2677,76.45,2.0,39
4616,Producto_4616,76.97,2.0,7
4287,Producto_4287,80.84,2.0,61
3223,Producto_3223,81.5,2.0,77
2895,Producto_2895,83.08,2.0,35
3707,Producto_3707,84.32,2.0,3
3494,Producto_3494,86.11,2.0,98
1290,Producto_1290,89.76,2.0,98
1869,Producto_1869,90.21,2.0,39
2438,Producto_2438,90.64,2.0,76
3767,Producto_3767,92.09,2.0,57
2827,Producto_2827,92.45,2.0,87
2101,Producto_2101,92.58,2.0,40
3546,Producto_3546,92.88,2.0,90
3836,Producto_3836,93.57,2.0,87
4775,Producto_4775,96.86,2.0,62
4348,Producto_4348,97.94,2.0,41
3201,Producto_3201,98.48,2.0,91
739,Producto_739,99.96,2.0,94
3279,Producto_3279,101.94,2.0,52
3454,Producto_3454,102.43,2.0,41
2005,Producto_2005,103.41,2.0,79
3558,Producto_3558,103.55,2.0,32
4121,Producto_4121,103.74,2.0,78
62,Producto_62,103.93,2.0,26
2799,Producto_2799,105.19,2.0,68
1577,Producto_1577,108.5,2.0,17
1670,Producto_1670,108.63,2.0,1
1385,Producto_1385,109.05,2.0,3
2417,Producto_2417,112.8,2.0,32
1059,Producto_1059,115.07,2.0,53
4131,Producto_4131,118.78,2.0,23
1604,Producto_1604,119.75,2.0,67
3051,Producto_3051,119.8,2.0,25
2750,Producto_2750,120.26,2.0,37
150,Producto_150,122.13,2.0,5
2890,Producto_2890,123.17,2.0,42
1979,Producto_1979,124.95,2.0,78
3986,Producto_3986,127.93,2.0,15
3033,Producto_3033,128.9,2.0,86
649,Producto_649,129.04,2.0,27
2762,Producto_2762,129.73,2.0,62
4017,Producto_4017,130.48,2.0,87
1179,Producto_1179,130.79,2.0,25
692,Producto_692,132.93,2.0,67
4457,Producto_4457,133.55,2.0,56
612,Producto_612,133.93,2.0,94
2313,Producto_2313,136.06,2.0,92
3861,Producto_3861,138.2,2.0,92
3872,Producto_3872,140.48,2.0,45
4613,Producto_4613,140.92,2.0,69
3806,Producto_3806,141.21,2.0,70
820,Producto_820,141.71,2.0,7
2935,Producto_2935,144.12,2.0,57
1141,Producto_1141,147.57,2.0,71
4117,Producto_4117,148.45,2.0,94
879,Producto_879,149.0,2.0,62
1549,Producto_1549,149.12,2.0,91
4422,Producto_4422,149.79,2.0,97
183,Producto_183,149.84,2.0,37
3969,Producto_3969,153.66,2.0,15
4416,Producto_4416,155.55,2.0,64
414,Producto_414,156.43,2.0,0
2457,Producto_2457,158.57,2.0,18
3808,Producto_3808,159.59,2.0,53
184,Producto_184,160.32,2.0,1
2218,Producto_2218,160.93,2.0,97
1662,Producto_1662,164.43,2.0,94
4444,Producto_4444,166.93,2.0,25
2980,Producto_2980,167.53,2.0,10
3034,Producto_3034,169.77,2.0,17
2523,Producto_2523,170.16,2.0,58
1335,Producto_1335,170.16,2.0,56
225,Producto_225,171.88,2.0,92
3139,Producto_3139,171.98,2.0,20
2495,Producto_2495,174.34,2.0,23
1347,Producto_1347,177.81,2.0,95
997,Producto_997,178.22,2.0,85
869,Producto_869,180.16,2.0,71
3842,Producto_3842,180.49,2.0,63
4963,Producto_4963,180.71,2.0,5
3661,Producto_3661,180.87,2.0,23
4995,Producto_4995,180.97,2.0,53
4399,Producto_4399,180.99,2.0,64
573,Producto_573,181.77,2.0,35
2819,Producto_2819,187.16,2.0,91
3177,Producto_3177,189.61,2.0,60
2886,Producto_2886,189.97,2.0,92
3750,Producto_3750,193.62,2.0,40
1429,Producto_1429,193.82,2.0,30
1404,Producto_1404,194.2,2.0,82
4267,Producto_4267,196.93,2.0,63
920,Producto_920,199.08,2.0,30
1457,Producto_1457,200.19,2.0,76
71,Producto_71,200.93,2.0,69
4366,Producto_4366,204.2,2.0,21
2575,Producto_2575,204.59,2.0,98
2003,Producto_2003,205.84,2.0,19
1271,Producto_1271,207.37,2.0,40
117,Producto_117,207.75,2.0,81
2766,Producto_2766,208.23,2.0,61
4028,Producto_4028,208.42,2.0,15
3578,Producto_3578,208.8,2.0,57
627,Producto_627,209.77,2.0,31
1989,Producto_1989,211.97,2.0,84
2322,Producto_2322,212.57,2.0,18
1551,Producto_1551,217.0,2.0,0
3439,Producto_3439,217.66,2.0,28
4016,Producto_4016,217.9,2.0,37
2934,Producto_2934,218.06,2.0,7
2049,Producto_2049,218.33,2.0,36
1445,Producto_1445,218.73,2.0,7
3025,Producto_3025,221.95,2.0,20
3306,Producto_3306,222.04,2.0,85
3086,Producto_3086,222.84,2.0,75
2355,Producto_2355,222.97,2.0,36
1418,Producto_1418,223.79,2.0,83
4402,Producto_4402,224.03,2.0,35
404,Producto_404,224.16,2.0,11
2469,Producto_2469,224.37,2.0,26
4204,Producto_4204,224.89,2.0,75
2731,Producto_2731,224.89,2.0,65
1746,Producto_1746,225.38,2.0,17
3757,Producto_3757,226.55,2.0,65
2443,Producto_2443,226.84,2.0,46
3725,Producto_3725,228.88,2.0,68
2518,Producto_2518,229.28,2.0,7
1527,Producto_1527,229.7,2.0,6
2669,Producto_2669,229.71,2.0,27
3726,Producto_3726,230.11,2.0,99
3528,Producto_3528,230.44,2.0,41
3785,Producto_3785,231.7,2.0,75
1234,Producto_1234,232.28,2.0,65
2929,Producto_2929,232.53,2.0,31
2347,Producto_2347,232.74,2.0,71
4364,Producto_4364,233.75,2.0,57
2014,Producto_2014,233.83,2.0,13
398,Producto_398,235.23,2.0,56
4039,Producto_4039,236.06,2.0,75
4640,Producto_4640,236.34,2.0,10
3393,Producto_3393,236.63,2.0,31
4220,Producto_4220,236.64,2.0,63
925,Producto_925,236.68,2.0,79
137,Producto_137,237.5,2.0,29
3992,Producto_3992,240.26,2.0,3
1366,Producto_1366,240.43,2.0,66
1130,Producto_1130,242.15,2.0,62
4977,Producto_4977,242.58,2.0,53
832,Producto_832,243.11,2.0,23
2423,Producto_2423,243.62,2.0,16
987,Producto_987,245.2,2.0,76
1236,Producto_1236,247.06,2.0,68
4077,Producto_4077,248.21,2.0,67
4842,Producto_4842,249.86,2.0,3
410,Producto_410,250.11,2.0,37
4516,Producto_4516,252.14,2.0,91
4300,Producto_4300,252.54,2.0,16
230,Producto_230,252.76,2.0,36
2459,Producto_2459,255.82,2.0,51
2988,Producto_2988,258.89,2.0,52
4778,Producto_4778,260.26,2.0,6
3564,Producto_3564,260.7,2.0,51
2503,Producto_2503,261.51,2.0,27
2562,Producto_2562,263.54,2.0,86
3122,Producto_3122,264.0,2.0,5
2732,Producto_2732,267.48,2.0,55
1295,Producto_1295,267.56,2.0,14
772,Producto_772,271.43,2.0,81
2174,Producto_2174,271.63,2.0,5
1135,Producto_1135,272.82,2.0,93
3179,Producto_3179,274.06,2.0,31
798,Producto_798,275.75,2.0,31
321,Producto_321,278.8,2.0,76
760,Producto_760,279.53,2.0,52
3691,Producto_3691,280.48,2.0,62
2238,Producto_2238,280.92,2.0,92
171,Producto_171,282.56,2.0,45
2303,Producto_2303,282.6,2.0,84
3342,Producto_3342,282.7,2.0,58
4742,Producto_4742,283.55,2.0,76
2388,Producto_2388,285.01,2.0,75
3566,Producto_3566,285.27,2.0,76
192,Producto_192,286.0,2.0,84
2902,Producto_2902,286.02,2.0,58
3208,Producto_3208,287.71,2.0,3
2215,Producto_2215,288.32,2.0,51
3221,Producto_3221,291.1,2.0,87
1557,Producto_1557,296.82,2.0,60
1587,Producto_1587,296.9,2.0,87
4344,Producto_4344,297.1,2.0,14
5,Producto_5,297.42,2.0,57
2460,Producto_2460,299.13,2.0,17
3977,Producto_3977,300.69,2.0,28
3723,Producto_3723,301.22,2.0,39
2307,Producto_2307,302.18,2.0,26
2366,Producto_2366,303.16,2.0,67
3903,Producto_3903,303.28,2.0,74
941,Producto_941,304.19,2.0,62
3383,Producto_3383,306.42,2.0,4
3659,Producto_3659,306.64,2.0,87
861,Producto_861,306.83,2.0,85
307,Producto_307,307.86,2.0,85
586,Producto_586,308.04,2.0,2
1462,Producto_1462,309.87,2.0,86
791,Producto_791,309.99,2.0,55
1535,Producto_1535,310.03,2.0,11
1137,Producto_1137,314.13,2.0,95
1243,Producto_1243,314.39,2.0,16
4531,Producto_4531,314.68,2.0,33
174,Producto_174,315.01,2.0,75
4609,Producto_4609,315.49,2.0,85
3779,Producto_3779,317.27,2.0,52
874,Producto_874,320.39,2.0,60
3530,Producto_3530,321.67,2.0,18
3083,Producto_3083,322.85,2.0,56
4307,Producto_4307,324.24,2.0,64
3016,Producto_3016,325.11,2.0,67
4571,Producto_4571,325.89,2.0,24
2010,Producto_2010,326.05,2.0,93
2514,Producto_2514,326.8,2.0,93
4011,Producto_4011,327.15,2.0,29
3358,Producto_3358,330.22,2.0,6
4562,Producto_4562,331.26,2.0,41
3678,Producto_3678,331.84,2.0,17
3463,Producto_3463,332.41,2.0,50
2991,Producto_2991,333.05,2.0,52
797,Producto_797,333.11,2.0,41
1033,Producto_1033,334.52,2.0,78
771,Producto_771,335.21,2.0,95
1132,Producto_1132,335.32,2.0,100
628,Producto_628,335.48,2.0,37
3832,Producto_3832,335.63,2.0,98
2748,Producto_2748,335.73,2.0,84
1870,Producto_1870,338.74,2.0,81
1859,Producto_1859,339.19,2.0,43
2394,Producto_2394,339.9,2.0,57
3705,Producto_3705,343.22,2.0,38
3753,Producto_3753,345.44,2.0,91
375,Producto_375,346.33,2.0,5
3357,Producto_3357,346.89,2.0,86
1448,Producto_1448,347.12,2.0,6
1185,Producto_1185,348.26,2.0,59
1115,Producto_1115,348.41,2.0,86
2930,Producto_2930,349.05,2.0,11
4279,Producto_4279,350.54,2.0,26
2993,Producto_2993,350.84,2.0,63
788,Producto_788,351.04,2.0,32
3141,Producto_3141,353.06,2.0,57
2021,Producto_2021,353.65,2.0,43
10,Producto_10,356.66,2.0,84
3170,Producto_3170,357.08,2.0,53
1600,Producto_1600,358.32,2.0,47
4035,Producto_4035,359.19,2.0,24
2299,Producto_2299,359.49,2.0,84
457,Producto_457,360.38,2.0,98
348,Producto_348,360.95,2.0,9
1770,Producto_1770,361.76,2.0,24
2986,Producto_2986,362.94,2.0,25
669,Producto_669,363.67,2.0,99
4596,Producto_4596,364.71,2.0,11
101,Producto_101,366.02,2.0,21
401,Producto_401,366.19,2.0,90
981,Producto_981,366.21,2.0,38
2169,Producto_2169,366.27,2.0,88
1884,Producto_1884,367.8,2.0,1
3309,Producto_3309,368.07,2.0,1
1090,Producto_1090,368.39,2.0,13
1856,Producto_1856,369.67,2.0,25
1444,Producto_1444,369.9,2.0,7
3253,Producto_3253,370.6,2.0,46
1461,Producto_1461,370.94,2.0,10
450,Producto_450,371.75,2.0,17
1788,Producto_1788,374.02,2.0,32
3567,Producto_3567,374.44,2.0,90
2442,Producto_2442,375.72,2.0,13
985,Producto_985,376.18,2.0,0
2696,Producto_2696,377.42,2.0,23
53,Producto_53,377.58,2.0,56
345,Producto_345,378.73,2.0,91
2648,Producto_2648,378.92,2.0,27
4272,Producto_4272,379.18,2.0,61
3021,Producto_3021,380.27,2.0,80
3260,Producto_3260,380.66,2.0,47
819,Producto_819,381.2,2.0,42
4137,Producto_4137,381.25,2.0,15
2488,Producto_2488,382.03,2.0,16
3988,Producto_3988,382.13,2.0,69
2586,Producto_2586,382.62,2.0,37
4411,Producto_4411,383.37,2.0,1
876,Producto_876,383.5,2.0,86
4323,Producto_4323,385.56,2.0,44
371,Producto_371,388.31,2.0,64
1900,Producto_1900,388.91,2.0,57
3178,Producto_3178,390.37,2.0,53
4753,Producto_4753,391.15,2.0,96
1607,Producto_1607,392.7,2.0,65
3089,Producto_3089,395.25,2.0,58
2344,Producto_2344,396.18,2.0,41
3121,Producto_3121,396.36,2.0,34
1272,Producto_1272,396.86,2.0,96
1699,Producto_1699,397.32,2.0,74
1209,Producto_1209,397.64,2.0,78
4909,Producto_4909,399.92,2.0,73
4095,Producto_4095,400.58,2.0,94
396,Producto_396,401.01,2.0,70
3023,Producto_3023,401.46,2.0,9
4004,Producto_4004,401.52,2.0,51
4794,Producto_4794,403.0,2.0,87
344,Producto_344,403.04,2.0,27
4897,Producto_4897,404.53,2.0,68
3242,Producto_3242,404.8,2.0,95
3525,Producto_3525,405.11,2.0,97
3067,Producto_3067,406.4,2.0,54
3378,Producto_3378,406.45,2.0,60
1078,Producto_1078,407.13,2.0,5
3361,Producto_3361,407.17,2.0,19
3583,Producto_3583,407.8,2.0,48
1920,Producto_1920,407.91,2.0,65
3293,Producto_3293,407.96,2.0,72
4188,Producto_4188,409.8,2.0,5
3857,Producto_3857,411.94,2.0,99
2008,Producto_2008,414.02,2.0,72
2129,Producto_2129,414.7,2.0,23
452,Producto_452,415.21,2.0,6
1778,Producto_1778,415.37,2.0,27
2087,Producto_2087,415.46,2.0,99
1222,Producto_1222,415.86,2.0,24
1041,Producto_1041,416.15,2.0,93
4711,Producto_4711,416.45,2.0,55
3224,Producto_3224,419.12,2.0,87
3266,Producto_3266,419.38,2.0,8
781,Producto_781,419.39,2.0,42
4510,Producto_4510,419.87,2.0,90
2805,Producto_2805,421.62,2.0,0
4831,Producto_4831,422.49,2.0,68
4260,Producto_4260,423.71,2.0,19
1709,Producto_1709,424.4,2.0,39
4439,Producto_4439,425.07,2.0,39
4302,Producto_4302,427.96,2.0,96
975,Producto_975,429.09,2.0,57
2470,Producto_2470,429.17,2.0,29
4065,Producto_4065,431.43,2.0,74
2245,Producto_2245,433.26,2.0,41
3272,Producto_3272,436.32,2.0,16
1493,Producto_1493,436.59,2.0,85
1922,Producto_1922,438.65,2.0,97
4333,Producto_4333,439.49,2.0,87
2888,Producto_2888,440.43,2.0,80
262,Producto_262,441.93,2.0,33
4395,Producto_4395,442.51,2.0,21
3202,Producto_3202,442.7,2.0,79
919,Producto_919,443.42,2.0,39
4483,Producto_4483,444.79,2.0,37
786,Producto_786,446.5,2.0,48
2452,Producto_2452,448.27,2.0,74
1531,Producto_1531,449.84,2.0,20
50,Producto_50,451.48,2.0,60
3777,Producto_3777,452.13,2.0,49
4460,Producto_4460,452.51,2.0,7
4398,Producto_4398,452.78,2.0,35
2555,Producto_2555,453.93,2.0,51
4962,Producto_4962,457.17,2.0,83
4502,Producto_4502,458.88,2.0,59
4824,Producto_4824,459.24,2.0,9
2769,Producto_2769,462.08,2.0,16
157,Producto_157,463.9,2.0,8
436,Producto_436,467.99,2.0,78
2596,Producto_2596,470.17,2.0,57
1276,Producto_1276,470.35,2.0,39
2336,Producto_2336,473.76,2.0,96
3212,Producto_3212,474.33,2.0,68
2744,Producto_2744,474.67,2.0,67
3189,Producto_3189,474.8,2.0,88
1161,Producto_1161,475.89,2.0,89
4410,Producto_4410,476.46,2.0,71
1779,Producto_1779,476.65,2.0,37
2593,Producto_2593,476.98,2.0,51
4005,Producto_4005,477.11,2.0,5
2013,Producto_2013,477.28,2.0,67
3409,Producto_3409,477.75,2.0,46
3344,Producto_3344,478.89,2.0,93
3285,Producto_3285,480.83,2.0,90
2076,Producto_2076,483.02,2.0,79
2599,Producto_2599,485.8,2.0,17
727,Producto_727,485.83,2.0,52
2624,Producto_2624,486.19,2.0,12
337,Producto_337,487.11,2.0,3
2897,Producto_2897,487.28,2.0,12
4370,Producto_4370,487.37,2.0,8
3249,Producto_3249,489.79,2.0,66
1970,Producto_1970,492.14,2.0,22
2839,Producto_2839,494.81,2.0,59
523,Producto_523,495.63,2.0,6
4535,Producto_4535,495.88,2.0,89
2357,Producto_2357,497.39,2.0,100
2294,Producto_2294,497.81,2.0,65
859,Producto_859,498.21,2.0,79
1599,Producto_1599,498.31,2.0,96
372,Producto_372,499.28,2.0,19
2277,Producto_2277,499.61,2.0,60
264,Producto_264,499.67,2.0,42
164,Producto_164,500.52,2.0,83
3713,Producto_3713,500.67,2.0,53
1387,Producto_1387,501.23,2.0,9
3043,Producto_3043,501.48,2.0,76
1474,Producto_1474,504.1,2.0,74
1929,Producto_1929,504.44,2.0,28
4844,Producto_4844,505.91,2.0,74
2685,Producto_2685,505.94,2.0,80
3347,Producto_3347,505.95,2.0,90
4019,Producto_4019,507.07,2.0,10
1074,Producto_1074,507.83,2.0,92
1031,Producto_1031,508.34,2.0,50
3645,Producto_3645,508.96,2.0,99
557,Producto_557,513.07,2.0,1
1793,Producto_1793,513.14,2.0,50
1027,Producto_1027,513.61,2.0,69
2216,Producto_2216,516.39,2.0,88
2320,Producto_2320,518.21,2.0,36
1058,Producto_1058,518.49,2.0,56
3423,Producto_3423,518.81,2.0,86
3499,Producto_3499,520.1,2.0,65
1534,Producto_1534,520.6,2.0,99
4256,Producto_4256,520.84,2.0,52
2711,Producto_2711,521.44,2.0,24
4091,Producto_4091,521.45,2.0,53
2054,Producto_2054,521.6,2.0,17
6,Producto_6,521.91,2.0,50
2690,Producto_2690,522.1,2.0,31
1199,Producto_1199,525.16,2.0,25
51,Producto_51,526.39,2.0,87
3634,Producto_3634,526.64,2.0,22
1787,Producto_1787,526.66,2.0,23
829,Producto_829,527.87,2.0,9
2206,Producto_2206,528.46,2.0,55
498,Producto_498,528.48,2.0,97
4082,Producto_4082,528.6,2.0,44
3307,Producto_3307,529.21,2.0,99
441,Producto_441,530.71,2.0,47
2967,Producto_2967,530.96,2.0,6
3340,Producto_3340,531.28,2.0,99
2183,Producto_2183,531.45,2.0,23
2468,Producto_2468,531.51,2.0,77
4346,Producto_4346,531.69,2.0,91
2217,Producto_2217,533.67,2.0,15
3054,Producto_3054,534.26,2.0,76
1303,Producto_1303,535.29,2.0,16
3245,Producto_3245,536.89,2.0,26
197,Producto_197,537.0,2.0,21
4597,Producto_4597,538.0,2.0,77
982,Producto_982,538.73,2.0,57
638,Producto_638,539.0,2.0,76
4759,Producto_4759,539.14,2.0,96
3640,Producto_3640,539.47,2.0,51
211,Producto_211,539.71,2.0,21
1186,Producto_1186,540.53,2.0,52
4178,Producto_4178,541.48,2.0,49
691,Producto_691,543.14,2.0,83
1200,Producto_1200,543.3,2.0,44
2353,Producto_2353,545.09,2.0,52
1928,Producto_1928,545.23,2.0,92
3759,Producto_3759,545.72,2.0,41
4991,Producto_4991,546.44,2.0,3
717,Producto_717,546.48,2.0,36
4579,Producto_4579,547.66,2.0,76
3264,Producto_3264,547.7,2.0,88
2998,Producto_2998,549.0,2.0,83
2187,Producto_2187,549.11,2.0,38
1156,Producto_1156,549.27,2.0,16
339,Producto_339,550.96,2.0,6
4633,Producto_4633,551.78,2.0,64
962,Producto_962,552.04,2.0,19
3273,Producto_3273,552.28,2.0,21
2528,Producto_2528,552.81,2.0,49
3676,Producto_3676,553.3,2.0,8
2925,Producto_2925,554.01,2.0,25
4109,Producto_4109,554.73,2.0,50
2135,Producto_2135,555.69,2.0,5
737,Producto_737,556.72,2.0,7
4375,Producto_4375,556.81,2.0,22
3237,Producto_3237,557.6,2.0,51
3794,Producto_3794,557.92,2.0,53
2068,Producto_2068,558.12,2.0,31
2802,Producto_2802,558.22,2.0,88
1545,Producto_1545,558.35,2.0,59
4025,Producto_4025,559.68,2.0,2
1476,Producto_1476,560.5,2.0,5
4861,Producto_4861,560.76,2.0,17
1845,Producto_1845,562.78,2.0,92
3126,Producto_3126,563.14,2.0,73
244,Producto_244,563.52,2.0,80
3157,Producto_3157,565.67,2.0,8
240,Producto_240,566.38,2.0,72
3486,Producto_3486,568.62,2.0,63
3469,Producto_3469,570.14,2.0,71
2576,Producto_2576,570.27,2.0,2
4547,Producto_4547,570.73,2.0,13
4785,Producto_4785,570.92,2.0,36
1374,Producto_1374,573.19,2.0,17
2162,Producto_2162,576.52,2.0,94
206,Producto_206,577.02,2.0,44
3644,Producto_3644,577.42,2.0,84
2104,Producto_2104,578.63,2.0,28
792,Producto_792,580.29,2.0,53
1523,Producto_1523,580.73,2.0,59
3300,Producto_3300,580.76,2.0,65
1247,Producto_1247,580.92,2.0,5
161,Producto_161,582.32,2.0,51
3035,Producto_3035,583.2,2.0,62
4600,Producto_4600,584.11,2.0,55
2140,Producto_2140,587.44,2.0,1
3186,Producto_3186,589.93,2.0,53
2630,Producto_2630,590.1,2.0,76
4883,Producto_4883,593.6,2.0,4
1118,Producto_1118,593.67,2.0,96
4290,Producto_4290,593.86,2.0,26
4948,Producto_4948,594.08,2.0,40
4626,Producto_4626,594.46,2.0,69
632,Producto_632,594.52,2.0,11
1556,Producto_1556,596.59,2.0,68
1063,Producto_1063,597.77,2.0,62
2435,Producto_2435,599.05,2.0,29
2560,Producto_2560,603.55,2.0,1
4103,Producto_4103,603.6,2.0,76
